Country,Code,Income_group,Year,Animal_calories,GDP,Population
Tajikistan,TJK,Lower middle income,1885,,,839578
Tajikistan,TJK,Lower middle income,1886,,,847125
Tajikistan,TJK,Lower middle income,1887,,,854740
Tajikistan,TJK,Lower middle income,1927,,,1224882
Tajikistan,TJK,Lower middle income,1928,,,1236122
Tajikistan,TJK,Lower middle income,1929,,,1247465
Tajikistan,TJK,Lower middle income,1930,,,1258913
Tajikistan,TJK,Lower middle income,1931,,,1270465
Tajikistan,TJK,Lower middle income,1932,,,1282124
Tajikistan,TJK,Lower middle income,1933,,,1293890
Tajikistan,TJK,Lower middle income,1934,,,1305763
Tajikistan,TJK,Lower middle income,1935,,,1317746
Tajikistan,TJK,Lower middle income,1936,,,1329838
Tajikistan,TJK,Lower middle income,1937,,,1342041
Tajikistan,TJK,Lower middle income,1938,,,1354357
Tajikistan,TJK,Lower middle income,1939,,,1366785
Tajikistan,TJK,Lower middle income,500,,,162607
Tajikistan,TJK,Lower middle income,1901,,,968821
Tajikistan,TJK,Lower middle income,1902,,,977530
Tajikistan,TJK,Lower middle income,1903,,,986316
Tajikistan,TJK,Lower middle income,1944,,,1430659
Tajikistan,TJK,Lower middle income,2001,1.843017329,1845.47814941406,6408813
Tajikistan,TJK,Lower middle income,1946,,,1457037
Tajikistan,TJK,Lower middle income,1868,,,721087
Tajikistan,TJK,Lower middle income,1869,,,727570
Tajikistan,TJK,Lower middle income,1830,,,511305
Tajikistan,TJK,Lower middle income,1871,,,740710
Tajikistan,TJK,Lower middle income,1872,,,747369
Tajikistan,TJK,Lower middle income,1951,,,1582469
Tajikistan,TJK,Lower middle income,1952,,,1637713
Tajikistan,TJK,Lower middle income,1953,,,1692883
Tajikistan,TJK,Lower middle income,1954,,,1748472
Tajikistan,TJK,Lower middle income,1955,,,1805217
Tajikistan,TJK,Lower middle income,1956,,,1863794
Tajikistan,TJK,Lower middle income,1957,,,1924953
Tajikistan,TJK,Lower middle income,1958,,,1989609
Tajikistan,TJK,Lower middle income,1959,,,2058900
Tajikistan,TJK,Lower middle income,1975,6.304699192,,3482127
Tajikistan,TJK,Lower middle income,1976,5.983548766,,3590608
Tajikistan,TJK,Lower middle income,1977,5.966726084,,3703014
Tajikistan,TJK,Lower middle income,1978,6.070268674,,3818120
Tajikistan,TJK,Lower middle income,1979,6.125295508,,3932689
Tajikistan,TJK,Lower middle income,1980,6.043812907,5746,4045966
Tajikistan,TJK,Lower middle income,2021,,,9750078
Tajikistan,TJK,Lower middle income,1888,,,862423
Tajikistan,TJK,Lower middle income,-6000,,,45671
Tajikistan,TJK,Lower middle income,-5000,,,53283
Tajikistan,TJK,Lower middle income,-4000,,,62163
Tajikistan,TJK,Lower middle income,-3000,,,72524
Tajikistan,TJK,Lower middle income,-2000,,,84611
Tajikistan,TJK,Lower middle income,-1000,,,98713
Tajikistan,TJK,Lower middle income,1948,,,1483901
Tajikistan,TJK,Lower middle income,1870,,,734110
Tajikistan,TJK,Lower middle income,1962,4.836236934,,2287185
Tajikistan,TJK,Lower middle income,1950,,,1526142
Tajikistan,TJK,Lower middle income,1911,,,1059512
Tajikistan,TJK,Lower middle income,1912,,,1069035
Tajikistan,TJK,Lower middle income,1913,,,1078644
Tajikistan,TJK,Lower middle income,600,,,174222
Tajikistan,TJK,Lower middle income,700,,,186666
Tajikistan,TJK,Lower middle income,1904,,,995182
Tajikistan,TJK,Lower middle income,1945,,,1443788
Tajikistan,TJK,Lower middle income,1906,,,1013153
Tajikistan,TJK,Lower middle income,1947,,,1470407
Tajikistan,TJK,Lower middle income,1920,,,1149010
Tajikistan,TJK,Lower middle income,1921,,,1159554
Tajikistan,TJK,Lower middle income,1922,,,1170195
Tajikistan,TJK,Lower middle income,1923,,,1180933
Tajikistan,TJK,Lower middle income,1924,,,1191770
Tajikistan,TJK,Lower middle income,1925,,,1202707
Tajikistan,TJK,Lower middle income,1926,,,1213744
Tajikistan,TJK,Lower middle income,1914,,,1088339
Tajikistan,TJK,Lower middle income,1875,,,767706
Tajikistan,TJK,Lower middle income,1916,,,1107991
Tajikistan,TJK,Lower middle income,1917,,,1117950
Tajikistan,TJK,Lower middle income,1918,,,1128209
Tajikistan,TJK,Lower middle income,1919,,,1138562
Tajikistan,TJK,Lower middle income,1866,,,708295
Tajikistan,TJK,Lower middle income,1200,,,250000
Tajikistan,TJK,Lower middle income,1961,4.705654281,,2208033
Tajikistan,TJK,Lower middle income,1400,,,290000
Tajikistan,TJK,Lower middle income,1500,,,310000
Tajikistan,TJK,Lower middle income,1963,5.012484395,,2368877
Tajikistan,TJK,Lower middle income,1964,4.663755459,,2452677
Tajikistan,TJK,Lower middle income,1806,,,466629
Tajikistan,TJK,Lower middle income,1807,,,466629
Tajikistan,TJK,Lower middle income,1808,,,466629
Tajikistan,TJK,Lower middle income,1809,,,466629
Tajikistan,TJK,Lower middle income,900,,,210000
Tajikistan,TJK,Lower middle income,1000,,,220000
Tajikistan,TJK,Lower middle income,1971,5.606724707,,3085969
Tajikistan,TJK,Lower middle income,1972,5.822168088,,3180467
Tajikistan,TJK,Lower middle income,1973,5.737142857,6527,3277492
Tajikistan,TJK,Lower middle income,1974,6.070896634,,3377764
Tajikistan,TJK,Lower middle income,1801,,,466629
Tajikistan,TJK,Lower middle income,1960,,,2132000
Tajikistan,TJK,Lower middle income,2019,,,9337008
Tajikistan,TJK,Lower middle income,1965,4.756689484,,2538305
Tajikistan,TJK,Lower middle income,1966,4.95356809,,2625661
Tajikistan,TJK,Lower middle income,1915,,,1098121
Tajikistan,TJK,Lower middle income,800,,,2e+05
Tajikistan,TJK,Lower middle income,1969,5.463030303,,2899856
Tajikistan,TJK,Lower middle income,1970,5.521311475,,2993019
Tajikistan,TJK,Lower middle income,1760,,,548248
Tajikistan,TJK,Lower middle income,1100,,,230000
Tajikistan,TJK,Lower middle income,1905,,,1004127
Tajikistan,TJK,Lower middle income,1790,,,644792
Tajikistan,TJK,Lower middle income,1300,,,270000
Tajikistan,TJK,Lower middle income,1907,,,1022259
Tajikistan,TJK,Lower middle income,1600,,,349999
Tajikistan,TJK,Lower middle income,2020,,,9543211
Tajikistan,TJK,Lower middle income,1805,,,466629
Tajikistan,TJK,Lower middle income,1720,,,441623
Tajikistan,TJK,Lower middle income,1968,5.332121212,,2806576
Tajikistan,TJK,Lower middle income,1740,,,492055
Tajikistan,TJK,Lower middle income,1750,,,519392
Tajikistan,TJK,Lower middle income,1800,,,466629
Tajikistan,TJK,Lower middle income,1770,,,578705
Tajikistan,TJK,Lower middle income,1780,,,610856
Tajikistan,TJK,Lower middle income,1700,,,389999
Tajikistan,TJK,Lower middle income,1710,,,418381
Tajikistan,TJK,Lower middle income,1910,,,1050073
Tajikistan,TJK,Lower middle income,1802,,,466629
Tajikistan,TJK,Lower middle income,1730,,,466158
Tajikistan,TJK,Lower middle income,1803,,,466629
Tajikistan,TJK,Lower middle income,1804,,,466629
Tajikistan,TJK,Lower middle income,1967,5.25308642,,2714957
Tajikistan,TJK,Lower middle income,1908,,,1031448
Tajikistan,TJK,Lower middle income,1909,,,1040719
Tanzania,TZA,Lower middle income,1828,,,3539119
Tanzania,TZA,Lower middle income,1825,,,3335134
Tanzania,TZA,Lower middle income,1827,,,3469774
Tanzania,TZA,Lower middle income,1823,,,3205719
Tanzania,TZA,Lower middle income,1831,,,3755579
Tanzania,TZA,Lower middle income,1826,,,3401788
Tanzania,TZA,Lower middle income,1832,,,3830636
Tanzania,TZA,Lower middle income,1866,,,5372579
Tanzania,TZA,Lower middle income,1824,,,3269786
Tanzania,TZA,Lower middle income,1868,,,5360824
Tanzania,TZA,Lower middle income,1820,,,3055625
Tanzania,TZA,Lower middle income,1822,,,3142907
Tanzania,TZA,Lower middle income,1829,,,3609849
Tanzania,TZA,Lower middle income,1834,,,3985279
Tanzania,TZA,Lower middle income,1864,,,5384359
Tanzania,TZA,Lower middle income,1865,,,5378466
Tanzania,TZA,Lower middle income,1902,,,4931016
Tanzania,TZA,Lower middle income,1903,,,4910826
Tanzania,TZA,Lower middle income,1908,,,4811106
Tanzania,TZA,Lower middle income,1830,,,3681993
Tanzania,TZA,Lower middle income,1906,,,4850749
Tanzania,TZA,Lower middle income,1867,,,5366698
Tanzania,TZA,Lower middle income,1819,,,3030649
Tanzania,TZA,Lower middle income,1978,2.048957389,993,18080016
Tanzania,TZA,Lower middle income,1821,,,3092961
Tanzania,TZA,Lower middle income,1835,,,4064927
Tanzania,TZA,Lower middle income,1836,,,4146166
Tanzania,TZA,Lower middle income,1904,,,4890718
Tanzania,TZA,Lower middle income,1905,,,4870692
Tanzania,TZA,Lower middle income,1839,,,4399755
Tanzania,TZA,Lower middle income,1907,,,4830887
Tanzania,TZA,Lower middle income,1854,,,5443646
Tanzania,TZA,Lower middle income,1909,,,4795224
Tanzania,TZA,Lower middle income,2021,,,63588332
Tanzania,TZA,Lower middle income,1833,,,3907193
Tanzania,TZA,Lower middle income,1977,2.223624887,993,17454628
Tanzania,TZA,Lower middle income,1939,,,6278026
Tanzania,TZA,Lower middle income,1979,1.861297539,977,18698646
Tanzania,TZA,Lower middle income,1941,,,6480991
Tanzania,TZA,Lower middle income,1942,,,6592631
Tanzania,TZA,Lower middle income,1943,,,6711298
Tanzania,TZA,Lower middle income,1944,,,6832102
Tanzania,TZA,Lower middle income,1945,,,6955080
Tanzania,TZA,Lower middle income,1946,,,7080271
Tanzania,TZA,Lower middle income,1947,,,7207716
Tanzania,TZA,Lower middle income,1948,,,7337455
Tanzania,TZA,Lower middle income,1910,,,4783224
Tanzania,TZA,Lower middle income,1911,,,4775089
Tanzania,TZA,Lower middle income,1818,,,3017786
Tanzania,TZA,Lower middle income,1912,,,4770803
Tanzania,TZA,Lower middle income,1940,,,6376185
Tanzania,TZA,Lower middle income,1914,,,4769896
Tanzania,TZA,Lower middle income,1915,,,4769443
Tanzania,TZA,Lower middle income,1916,,,4768989
Tanzania,TZA,Lower middle income,1917,,,4768536
Tanzania,TZA,Lower middle income,1838,,,4313547
Tanzania,TZA,Lower middle income,1919,,,4782841
Tanzania,TZA,Lower middle income,1840,,,4487685
Tanzania,TZA,Lower middle income,1841,,,4577373
Tanzania,TZA,Lower middle income,1949,,,7484561
Tanzania,TZA,Lower middle income,2019,,,59872584
Tanzania,TZA,Lower middle income,2020,,,61704520
Tanzania,TZA,Lower middle income,1845,,,4954412
Tanzania,TZA,Lower middle income,1913,,,4770350
Tanzania,TZA,Lower middle income,1847,,,5154422
Tanzania,TZA,Lower middle income,1848,,,5257435
Tanzania,TZA,Lower middle income,1849,,,5339559
Tanzania,TZA,Lower middle income,1850,,,5400400
Tanzania,TZA,Lower middle income,1851,,,5439040
Tanzania,TZA,Lower middle income,1852,,,5455581
Tanzania,TZA,Lower middle income,1853,,,5449611
Tanzania,TZA,Lower middle income,1934,,,5851689
Tanzania,TZA,Lower middle income,1855,,,5437689
Tanzania,TZA,Lower middle income,1856,,,5431737
Tanzania,TZA,Lower middle income,1857,,,5425793
Tanzania,TZA,Lower middle income,1817,,,3016795
Tanzania,TZA,Lower middle income,1858,,,5419854
Tanzania,TZA,Lower middle income,2003,1.916288452,1369.93908691406,37333916
Tanzania,TZA,Lower middle income,1859,,,5413922
Tanzania,TZA,Lower middle income,1860,,,5407997
Tanzania,TZA,Lower middle income,1861,,,5402078
Tanzania,TZA,Lower middle income,1862,,,5396165
Tanzania,TZA,Lower middle income,1863,,,5390259
Tanzania,TZA,Lower middle income,2009,1.80403188,1946.84814453125,43957940
Tanzania,TZA,Lower middle income,2010,1.873152122,2068.86376953125,45110532
Tanzania,TZA,Lower middle income,2011,1.827272727,2227,46416032
Tanzania,TZA,Lower middle income,2012,1.866788321,2275,47786136
Tanzania,TZA,Lower middle income,2013,1.847826087,2372,49253648
Tanzania,TZA,Lower middle income,1869,,,5354956
Tanzania,TZA,Lower middle income,1976,2.067598017,996,16838920
Tanzania,TZA,Lower middle income,1975,2.080295339,956,16243823
Tanzania,TZA,Lower middle income,1700,,,2500002
Tanzania,TZA,Lower middle income,1710,,,2533674
Tanzania,TZA,Lower middle income,1720,,,2562933
Tanzania,TZA,Lower middle income,1980,1.870503597,958,19297660
Tanzania,TZA,Lower middle income,1918,,,4768536
Tanzania,TZA,Lower middle income,1982,1.893321381,905,20499924
Tanzania,TZA,Lower middle income,1920,,,4811667
Tanzania,TZA,Lower middle income,1921,,,4855231
Tanzania,TZA,Lower middle income,1842,,,4668854
Tanzania,TZA,Lower middle income,1843,,,4762162
Tanzania,TZA,Lower middle income,1844,,,4857336
Tanzania,TZA,Lower middle income,1988,2.19738621,867,24844152
Tanzania,TZA,Lower middle income,1989,2.073943662,870,25522898
Tanzania,TZA,Lower middle income,1846,,,5053427
Tanzania,TZA,Lower middle income,1991,1.92917974,891.894287109375,26890906
Tanzania,TZA,Lower middle income,1992,1.978554779,895.480590820312,27580728
Tanzania,TZA,Lower middle income,1993,2.034285714,900.413330078125,28469018
Tanzania,TZA,Lower middle income,1994,1.946257198,904.757507324219,29598330
Tanzania,TZA,Lower middle income,1995,2.159605911,931.002807617188,30560072
Tanzania,TZA,Lower middle income,1996,1.849019608,979.730407714844,31140730
Tanzania,TZA,Lower middle income,1997,1.96007984,1017.16809082031,31785852
Tanzania,TZA,Lower middle income,1998,1.837265286,1052.07495117188,32626500
Tanzania,TZA,Lower middle income,1999,1.978640777,1100.35314941406,33499776
Tanzania,TZA,Lower middle income,2000,1.893266833,1148.68017578125,34463704
Tanzania,TZA,Lower middle income,2001,1.829640571,1213.626953125,35414464
Tanzania,TZA,Lower middle income,1897,,,5094599
Tanzania,TZA,Lower middle income,1898,,,5053362
Tanzania,TZA,Lower middle income,1899,,,5016437
Tanzania,TZA,Lower middle income,1900,,,4983771
Tanzania,TZA,Lower middle income,1901,,,4955315
Tanzania,TZA,Lower middle income,700,,,504461
Tanzania,TZA,Lower middle income,800,,,599999
Tanzania,TZA,Lower middle income,900,,,700002
Tanzania,TZA,Lower middle income,1000,,,800002
Tanzania,TZA,Lower middle income,1100,,,1274999
Tanzania,TZA,Lower middle income,1200,,,1750001
Tanzania,TZA,Lower middle income,1300,,,2224998
Tanzania,TZA,Lower middle income,1400,,,2699992
Tanzania,TZA,Lower middle income,1500,,,1750001
Tanzania,TZA,Lower middle income,1600,,,2124997
Tanzania,TZA,Lower middle income,1871,,,5343240
Tanzania,TZA,Lower middle income,1872,,,5337391
Tanzania,TZA,Lower middle income,1873,,,5331549
Tanzania,TZA,Lower middle income,1730,,,2593844
Tanzania,TZA,Lower middle income,1837,,,4229028
Tanzania,TZA,Lower middle income,1750,,,2661269
Tanzania,TZA,Lower middle income,1983,1.883742053,875,21170722
Tanzania,TZA,Lower middle income,1984,1.929432782,870,21857182
Tanzania,TZA,Lower middle income,1985,1.993797076,843,22569634
Tanzania,TZA,Lower middle income,1986,2.01061008,845,23324272
Tanzania,TZA,Lower middle income,1987,2.023778071,859,24099424
Tanzania,TZA,Lower middle income,1924,,,5062272
Tanzania,TZA,Lower middle income,1925,,,5138206
Tanzania,TZA,Lower middle income,1926,,,5215279
Tanzania,TZA,Lower middle income,1927,,,5293509
Tanzania,TZA,Lower middle income,1928,,,5372911
Tanzania,TZA,Lower middle income,1929,,,5452398
Tanzania,TZA,Lower middle income,1930,,,5531955
Tanzania,TZA,Lower middle income,1931,,,5611567
Tanzania,TZA,Lower middle income,1932,,,5691219
Tanzania,TZA,Lower middle income,1933,,,5770896
Tanzania,TZA,Lower middle income,1812,,,3011846
Tanzania,TZA,Lower middle income,1935,,,5933613
Tanzania,TZA,Lower middle income,1936,,,6016683
Tanzania,TZA,Lower middle income,1937,,,6100917
Tanzania,TZA,Lower middle income,1938,,,6186329
Tanzania,TZA,Lower middle income,1961,2.169530355,703,10337892
Tanzania,TZA,Lower middle income,1962,2.109215017,746,10644625
Tanzania,TZA,Lower middle income,1963,2.109988777,770,10960163
Tanzania,TZA,Lower middle income,1964,2.308235294,787,11289560
Tanzania,TZA,Lower middle income,1965,2.252583238,792,11630608
Tanzania,TZA,Lower middle income,1966,2.203408466,867,11981936
Tanzania,TZA,Lower middle income,1967,2.562427071,875,12346291
Tanzania,TZA,Lower middle income,1968,2.622144112,894,12739969
Tanzania,TZA,Lower middle income,1969,2.592505855,883,13167787
Tanzania,TZA,Lower middle income,1970,2.701692936,905,13618190
Tanzania,TZA,Lower middle income,1971,2.757304711,915,14092217
Tanzania,TZA,Lower middle income,1972,2.474616293,945,14595704
Tanzania,TZA,Lower middle income,1973,2.303030303,945,15123510
Tanzania,TZA,Lower middle income,1974,2.204210526,937,15671323
Tanzania,TZA,Lower middle income,1950,,676,7632405
Tanzania,TZA,Lower middle income,1951,,743,7834804
Tanzania,TZA,Lower middle income,1952,,740,8045282
Tanzania,TZA,Lower middle income,1874,,,5325713
Tanzania,TZA,Lower middle income,1740,,,2626553
Tanzania,TZA,Lower middle income,1981,1.94722475,920,19890932
Tanzania,TZA,Lower middle income,1760,,,2698238
Tanzania,TZA,Lower middle income,1770,,,2737719
Tanzania,TZA,Lower middle income,1780,,,2780043
Tanzania,TZA,Lower middle income,1922,,,4913754
Tanzania,TZA,Lower middle income,1923,,,4987460
Tanzania,TZA,Lower middle income,1882,,,5311023
Tanzania,TZA,Lower middle income,1883,,,5321141
Tanzania,TZA,Lower middle income,1884,,,5331277
Tanzania,TZA,Lower middle income,1990,2.180155464,875,26206024
Tanzania,TZA,Lower middle income,1886,,,5351609
Tanzania,TZA,Lower middle income,1887,,,5361804
Tanzania,TZA,Lower middle income,1888,,,5372018
Tanzania,TZA,Lower middle income,1889,,,5371465
Tanzania,TZA,Lower middle income,1890,,,5360214
Tanzania,TZA,Lower middle income,1891,,,5338331
Tanzania,TZA,Lower middle income,1892,,,5305884
Tanzania,TZA,Lower middle income,1893,,,5262937
Tanzania,TZA,Lower middle income,1894,,,5220338
Tanzania,TZA,Lower middle income,1895,,,5178084
Tanzania,TZA,Lower middle income,1896,,,5136172
Tanzania,TZA,Lower middle income,200,,,212023
Tanzania,TZA,Lower middle income,300,,,252145
Tanzania,TZA,Lower middle income,2004,1.822688275,1464.38537597656,38360884
Tanzania,TZA,Lower middle income,2005,1.926897844,1554.15234375,39439508
Tanzania,TZA,Lower middle income,2006,1.849602989,1621.99645996094,40562056
Tanzania,TZA,Lower middle income,2007,1.773363431,1754.46264648438,41716500
Tanzania,TZA,Lower middle income,2008,1.739212008,1848.17456054688,42870888
Tanzania,TZA,Lower middle income,1956,,724,8970011
Tanzania,TZA,Lower middle income,1877,,,5308242
Tanzania,TZA,Lower middle income,1878,,,5302432
Tanzania,TZA,Lower middle income,1879,,,5299802
Tanzania,TZA,Lower middle income,1790,,,2825574
Tanzania,TZA,Lower middle income,1800,,,3e+06
Tanzania,TZA,Lower middle income,1870,,,5349095
Tanzania,TZA,Lower middle income,1802,,,3001971
Tanzania,TZA,Lower middle income,1885,,,5341434
Tanzania,TZA,Lower middle income,1804,,,3003943
Tanzania,TZA,Lower middle income,1953,,697,8263716
Tanzania,TZA,Lower middle income,1954,,735,8490326
Tanzania,TZA,Lower middle income,1876,,,5314060
Tanzania,TZA,Lower middle income,1808,,,3007892
Tanzania,TZA,Lower middle income,1809,,,3008880
Tanzania,TZA,Lower middle income,1810,,,3009868
Tanzania,TZA,Lower middle income,1811,,,3010857
Tanzania,TZA,Lower middle income,1813,,,3012835
Tanzania,TZA,Lower middle income,1814,,,3013824
Tanzania,TZA,Lower middle income,1801,,,3000985
Tanzania,TZA,Lower middle income,1816,,,3015804
Tanzania,TZA,Lower middle income,100,,,178290
Tanzania,TZA,Lower middle income,400,,,299867
Tanzania,TZA,Lower middle income,1805,,,3004930
Tanzania,TZA,Lower middle income,1806,,,3005917
Tanzania,TZA,Lower middle income,1807,,,3006904
Tanzania,TZA,Lower middle income,1875,,,5319883
Tanzania,TZA,Lower middle income,1955,,733,8725581
Tanzania,TZA,Lower middle income,-6000,,,23233
Tanzania,TZA,Lower middle income,1957,,720,9224222
Tanzania,TZA,Lower middle income,1958,,708,9487677
